fecha,area,entidad,devengado
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Gobierno,5853764.6899999995
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Hidrocarburos y Energías,188863.50000000003
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,"Ministerio de Obras Públicas, Servicios y Vivienda",280225.45999999996
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Relaciones Exteriores,167219.31
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Salud y Deportes ,9341162.57
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,"Ministerio de Trabajo, Empleo y Previsión Social",181007.9
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de la Presidencia,651155.75
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Órgano Electoral Plurinacional,332116.93999999994
2026-09-10,ORGANOS DEL ESTADO PLURINACIONAL,Órgano Judicial,852073.4099999999
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Amazónica de Pando,76606.66999999995
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Autónoma Gabriel René Moreno,1403676.9400000002
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Autónoma Juan Misael Saracho,235663.9
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Autónoma Tomás Frías,31490.0
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Autónoma del Beni José Ballivián,70409.75000000079
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Mayor Real y Pontificia de San Francisco Xavier,61277.57999999999
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Mayor de San Andrés,768895.9
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Mayor de San Simón,8592671.770000001
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Pública de El Alto,11167058.040000005
2026-09-10,UNIVERSIDADES PÚBLICAS,Universidad Técnica de Oruro,25456.37
2026-09-11,ADMINISTRACION TERRITORIAL,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,1306165.32
2026-09-11,ADMINISTRACION TERRITORIAL,GAIOC de Charagua Iyambae,26848378.73
2026-09-11,ADMINISTRACION TERRITORIAL,GAIOC de la Nación Originaria Uru Chipaya,1929182.35
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Chuquisaca,441262303.16
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Cochabamba,641171369.62
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de La Paz,923384078.86
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Oruro,306384162.57
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Pando,136319155.53
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Potosí,705345623.28
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Santa Cruz,1114030341.8700001
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Tarija,386961937.28000003
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental del Beni,316811522.15000004
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,4150182.25
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Originario Campesino de Salinas,7224095.33
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,3796857.56
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,4469973.94
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal Ecológico Productivo de Achocalla,47040334.97
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal Villa Gualberto Villarroel,2043626.54
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Acasio,2571902.37
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Achacachi,28121044.73
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Aiquile,15545673.9
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Alalay,2482831.34
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Alto Beni,5630939.41
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ancoraimes,10852851.78
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),4039625.31
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Antequera,4865445.3
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Anzaldo,3434870.75
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Apolo,8460333.94
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arampampa,2158624.76
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arani,6670897.49
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arbieto,21438412.38
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arque,6338520.6
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ascención de Guarayos,24206862.18
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Atocha,10739318.46
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Aucapata,5160853.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ayata,3208226.61
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ayo Ayo,5984802.17
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Batallas,19716752.6
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Baures,7718327.13
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bella Flor,7762804.94
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Belén de Andamarca,1934005.54
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bermejo,43871196.75
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Betanzos,17750894.18
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bolivar,3698269.0
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bolpebra,2461723.6
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Boyuibe,4628087.0
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Buena Vista,11821335.8
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cabezas,32148801.5
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cairoma,5161388.43
2026-09-11,ADMINISTRACION TERRITORIAL,"Gobierno Autónomo Municipal de Caiza ""D""",7371005.16
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cajuata,10936676.63
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Calacoto,5704876.7
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Calamarca,14773701.99
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Camargo,10410457.12
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Camataqui (Villa Abecia),2786202.25
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Camiri,25145112.94
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Capinota,11576328.19
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caquiaviri,7784620.34
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Carabuco,7481462.53
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caracollo,15230891.450000001
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caranavi,27878370.4
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Carangas,1315362.25
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caraparí,24472668.24
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caripuyo,4219799.8
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Catacora,2108781.55
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chacarilla,1132379.15
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Challapata,24819364.88
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chaqui,5663632.49
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Charaña,2344079.12
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chayanta,8975768.85
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chimoré,23458797.259999998
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Choquecota,1618520.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chua Cocani,2707566.68
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad),17960269.419999998
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chuma,7804834.21
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,4627260.74
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ckochas,6022667.6
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cliza,15180173.72
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cobija,75563089.33
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cocapata,18157577.44
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cochabamba,1036611025.9
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Coipasa,2482204.36
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colcapirhua,68937295.92
2026-09-11,ADMINISTRACION TERRITORIAL,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",29816041.88
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Collana,5165347.17
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colomi,14783360.34
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colpa Bélgica,12937148.93
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colquechaca,9540920.51
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colquencha,7005507.56
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colquiri,16733488.06
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Comanche,2487950.65
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Comarapa,14365195.71
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Combaya,2029947.69
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Concepción,22301085.33
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Copacabana,6396808.18
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Coripata,12004306.8
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Corocoro,3603928.7800000003
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Coroico,12535193.67
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Corque,8044123.05
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cotagaita,14315395.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cotoca,108352226.65
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cruz de Machacamarca,2108865.59
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cuatro Cañadas,28468568.3
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cuevo,3242376.79
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Culpina,15396929.52
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Curahuara de Carangas,3521530.62
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Curva,3445912.08
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Desaguadero,4897495.7299999995
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Alto de La Paz,840282387.0
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Carmen Rivero Tórrez,7766022.36
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Choro,3204655.05
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Puente,11709310.24
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Puente,12043036.33
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Torno,57526305.73
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Villar,4788113.27
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Entre Rios,29491891.02
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Entre Ríos,15540846.29
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Escara,3995017.75
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Escoma,2536747.84
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Esmeralda,1975867.92
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Eucaliptus,3472908.83
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Exaltación,5377700.66
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Fernández Alonso,10952056.97
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Filadelfia,6710255.55
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de General Agustín Saavedra,22233247.99
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de General Juan José Pérez (Charazani),9248623.03
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Guanay,12230140.58
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Guaqui,4809536.91
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huacaraje,3460474.39
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huachacalla,2001985.25
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huanuni,16950345.33
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huarina,8622351.49
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huatajata,3747649.93
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huayllamarca (Santiago de Huayllamarca),3855991.5100000002
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Humanata,4442849.82
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ichoca,6022076.6
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Icla,5928287.72
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Incahuasi,9738144.97
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Independencia,17321110.59
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ingavi (Humaita),1423857.75
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Inquisivi,12528793.54
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Irupana (Villa de Lanza),17027188.97
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ixiamas,9286912.51
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Jesús de Machaca,8958694.709999999
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Asunta,20355956.09
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Guardia,100542141.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Paz,1006678805.77
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Rivera,1075484.79
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Lagunillas,2783226.55
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Laja,15836844.77
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Las Carreras,4691837.53
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Llallagua,34400176.56
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Llica,2040439.31
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Loreto,2291111.04
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Luribay,6841832.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Machacamarca,3990766.51
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Machareti,5640758.4799999995
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Magdalena,8301611.569999999
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mairana,11794249.83
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Malla,3415386.95
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mapiri,13332586.75
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mecapaca,11900410.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mineros,18186951.99
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mizque,13589045.78
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mocomoco,9198727.03
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mojinete,1074789.85
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Monteagudo,21993942.68
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Montero,120687503.49
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Moro Moro,2163602.79
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Morochata,8380994.13
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Nazacara de Pacajes,2158777.33
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Nueva Esperanza,2442879.14
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ocurí,7438688.25
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Okinawa Uno,7915112.09
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Omereque,4418856.77
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Oruro,289250486.17
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Padcaya,9787893.67
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Padilla,6424754.72
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pailón,48631648.38
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Palca,23999061.1
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Palos Blancos,16638515.17
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pampa Aullagas,2028158.44
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pampa Grande,8736492.76
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Papel Pampa,5109246.88
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pasorapa,4922680.21
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Patacamaya,16597587.43
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pazña,2484016.6
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pelechuco,4048195.68
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pocoata,13215070.92
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pocona,7214198.640000001
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pojo,7640698.51
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Poopó (Villa Poopó),6277745.49
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Porco,10751289.18
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Poroma,7041982.79
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Porongo (Ayacucho),71468587.5
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Portachuelo,13829587.32
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Porvenir,7977531.74
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Postrer Valle,971611.04
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Potosí,116681695.92
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Presto,10268237.1
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pucara,1267935.58
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Pucarani,24680651.75
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Acosta,6640417.8
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Gonzalo Moreno,11071212.51
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Guayaramerín,29472702.49
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Pérez,3606987.0
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Quijarro,17897092.86
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Rico,6297041.800000001
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Rurrenabaque,19066185.4
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Suárez,12765229.09
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Síles,647693.67
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puerto Villarroel,47835407.07
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Puna (Villa Talavera),7268795.17
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Punata,33183562.22
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Quiabaya,2940867.62
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Quillacollo,122223579.47
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Quime,5713118.04
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Quirusillas,2182910.59
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ravelo,10403027.83
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Reyes,7184429.36
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Riberalta,82999775.54
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Roboré,10631291.76
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sabaya,9808729.89
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sacaba,168257864.47
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sacabamba,2215668.52
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca),8065258.98
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Saipina,4453154.78
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Samaipata,9236969.709999999
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Agustín,1190955.54
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Andrés,11635844.28
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Andrés de Machaca,2828415.95
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Antonio de Esmoruco,1485688.54
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Antonio de Lomerio,5005058.29
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Benito (Villa José Quintín Mendoza),12684375.72
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Borja,28563336.2
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Buenaventura,7027358.03
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Carlos,17205689.81
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ignacio,14677798.5
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Ignacio (San Ignacio de Velasco),52953385.019999996
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Javier,4546248.45
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Javier,10745327.98
2026-09-11,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de San Joaquín,6464484.13
